time,snowfall (cm),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2022-10-27T04:00,0.00,30.6,16.5,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27T05:00,0.00,33.5,16.4,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27T06:00,0.00,34.6,16.3,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27T07:00,0.00,42.1,16.2,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27T08:00,0.00,45.4,16.2,0.430,14.0,0.0,14.0,0.0,108.8,29.9,0.0,29.9,0.0,232.3
2022-10-27T09:00,0.00,43.2,16.3,0.428,39.0,0.0,39.0,0.0,345.7,51.1,0.0,51.1,0.0,453.0
2022-10-27T10:00,0.00,42.5,16.5,0.427,53.0,0.0,53.0,0.0,545.1,61.1,0.0,61.1,0.0,628.9
2022-10-27T11:00,0.00,45.7,17.0,0.424,175.0,60.0,115.0,119.8,693.5,188.8,64.7,124.0,119.8,748.0
2022-10-27T12:00,0.00,52.9,19.2,0.422,340.0,197.0,143.0,349.6,780.6,349.4,202.4,147.0,349.6,802.1
2022-10-27T13:00,0.00,58.0,19.5,0.421,432.0,297.0,135.0,513.9,800.5,425.1,292.2,132.8,513.9,787.7
2022-10-27T14:00,0.00,58.0,19.7,0.418,410.0,270.0,140.0,497.4,751.9,384.7,253.3,131.4,497.4,705.5
2022-10-27T15:00,0.00,50.8,19.8,0.418,356.0,249.0,107.0,540.6,638.1,313.1,219.0,94.1,540.6,561.3
2022-10-27T16:00,0.00,44.6,19.2,0.424,157.0,79.0,78.0,234.5,466.7,122.7,61.7,61.0,234.5,364.8
2022-10-27T17:00,0.00,36.4,18.6,0.422,59.0,17.0,42.0,94.4,249.6,30.6,8.8,21.8,94.4,129.4
2022-10-27T18:00,0.00,43.9,17.9,0.426,5.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
2022-10-27T19:00,0.00,49.0,17.4,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27T20:00,0.00,51.1,17.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27T21:00,0.00,46.4,16.9,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27T22:00,0.00,42.5,16.8,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27T23:00,0.00,45.4,16.9,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T00:00,0.00,46.8,17.6,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T01:00,0.00,46.4,17.2,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T02:00,0.00,46.8,17.1,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T03:00,0.00,45.4,17.0,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T04:00,0.00,40.3,16.9,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T05:00,0.00,39.2,16.8,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T06:00,0.00,35.3,16.8,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T07:00,0.00,38.2,16.7,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T08:00,0.00,40.3,16.6,0.427,5.0,0.0,5.0,0.0,105.2,10.8,0.0,10.8,0.0,227.0
2022-10-28T09:00,0.00,39.2,16.7,0.429,24.0,0.0,24.0,0.0,340.2,31.6,0.0,31.6,0.0,447.5
2022-10-28T10:00,0.00,37.8,16.9,0.430,46.0,0.0,46.0,0.0,539.5,53.1,0.0,53.1,0.0,623.1
2022-10-28T11:00,0.00,36.7,17.1,0.427,76.0,0.0,76.0,0.0,687.6,82.0,0.0,82.0,0.0,742.0
2022-10-28T12:00,0.00,36.4,17.3,0.423,165.0,7.0,158.0,12.5,774.6,169.6,7.2,162.4,12.5,796.1
2022-10-28T13:00,0.00,33.5,18.0,0.427,255.0,25.0,230.0,43.6,794.4,250.9,24.6,226.3,43.6,781.5
2022-10-28T14:00,0.00,35.3,17.9,0.430,91.0,2.0,89.0,3.7,745.7,85.3,1.9,83.5,3.7,699.3
2022-10-28T15:00,0.00,43.6,17.5,0.428,23.0,0.0,23.0,0.0,631.9,20.2,0.0,20.2,0.0,555.1
2022-10-28T16:00,0.00,31.7,17.4,0.426,64.0,1.0,63.0,3.0,460.7,49.8,0.8,49.1,3.0,358.7
2022-10-28T17:00,0.00,20.2,17.2,0.430,28.0,1.0,27.0,5.7,243.6,14.2,0.5,13.7,5.7,123.5
2022-10-28T18:00,0.00,22.7,17.0,0.430,1.0,0.0,1.0,0.0,52.1,0.0,0.0,0.0,0.0,0.0
2022-10-28T19:00,0.00,33.8,16.7,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T20:00,0.00,33.8,16.5,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T21:00,0.00,38.2,16.4,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T22:00,0.00,45.0,16.3,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28T23:00,0.00,40.7,16.2,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T00:00,0.00,32.0,15.6,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T01:00,0.00,36.7,15.6,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T02:00,0.00,38.5,15.5,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T03:00,0.00,38.2,15.4,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T04:00,0.00,38.2,15.3,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T05:00,0.00,39.6,15.4,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T06:00,0.00,42.5,15.4,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T07:00,0.00,44.3,15.4,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T08:00,0.00,34.6,15.4,0.428,3.0,0.0,3.0,0.0,102.4,6.5,0.0,6.5,0.0,221.6
2022-10-29T09:00,0.00,32.0,15.5,0.427,44.0,4.0,40.0,16.6,334.8,58.1,5.3,52.8,16.6,441.9
2022-10-29T10:00,0.00,34.6,15.6,0.429,25.0,0.0,25.0,0.0,533.8,28.9,0.0,28.9,0.0,617.4
2022-10-29T11:00,0.00,30.2,15.7,0.429,60.0,0.0,60.0,0.0,681.8,64.8,0.0,64.8,0.0,736.1
2022-10-29T12:00,0.00,33.8,16.0,0.430,66.0,0.0,66.0,0.0,768.6,67.8,0.0,67.8,0.0,790.0
2022-10-29T13:00,0.00,27.0,15.9,0.430,51.0,0.0,51.0,0.0,788.3,50.2,0.0,50.2,0.0,775.4
2022-10-29T14:00,0.00,24.8,15.8,0.430,65.0,0.0,65.0,0.0,739.7,60.9,0.0,60.9,0.0,693.2
2022-10-29T15:00,0.00,24.1,16.1,0.430,134.0,14.0,120.0,31.0,625.9,117.6,12.3,105.3,31.0,549.1
2022-10-29T16:00,0.00,19.1,16.1,0.430,119.0,35.0,84.0,106.7,454.7,92.3,27.2,65.2,106.7,352.9
2022-10-29T17:00,0.00,18.7,15.6,0.427,14.0,0.0,14.0,0.0,237.8,6.9,0.0,6.9,0.0,117.8
2022-10-29T18:00,0.00,13.7,15.2,0.430,2.0,0.0,2.0,0.0,49.2,0.0,0.0,0.0,0.0,0.0
2022-10-29T19:00,0.00,13.3,15.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T20:00,0.00,18.0,14.9,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T21:00,0.00,22.7,14.9,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T22:00,0.00,31.3,14.7,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29T23:00,0.00,20.9,14.4,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T00:00,0.00,12.6,14.3,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T01:00,0.00,12.2,13.8,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T02:00,0.00,11.2,13.3,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T03:00,0.00,8.6,12.8,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T04:00,0.00,8.3,12.6,0.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T05:00,0.00,8.3,12.2,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T06:00,0.00,7.2,11.7,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T07:00,0.00,7.2,11.4,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T08:00,0.00,10.8,11.5,0.417,35.0,12.0,23.0,104.7,99.7,75.9,26.0,49.9,166.9,216.3
2022-10-30T09:00,0.00,13.7,12.6,0.416,155.0,68.0,87.0,286.4,329.4,205.3,90.1,115.3,286.4,436.4
2022-10-30T10:00,0.00,15.1,14.2,0.415,290.0,163.0,127.0,428.1,528.2,335.8,188.8,147.1,428.1,611.7
2022-10-30T11:00,0.00,21.6,15.5,0.415,427.0,313.0,114.0,642.4,676.0,461.3,338.1,123.2,642.4,730.3
2022-10-30T12:00,0.00,22.0,17.5,0.413,484.0,343.0,141.0,624.0,762.7,497.6,352.6,145.0,624.0,784.1
2022-10-30T13:00,0.00,18.0,18.1,0.411,505.0,376.0,129.0,666.8,782.3,496.6,369.8,126.9,666.8,769.4
2022-10-30T14:00,0.00,17.6,18.6,0.409,506.0,409.0,97.0,773.5,733.7,474.0,383.1,90.9,773.5,687.2
2022-10-30T15:00,0.00,16.2,18.7,0.408,410.0,323.0,87.0,722.9,619.9,359.3,283.0,76.2,722.9,543.2
2022-10-30T16:00,0.00,16.2,18.3,0.407,265.0,191.0,74.0,590.4,448.9,204.9,147.7,57.2,590.4,347.1
2022-10-30T17:00,0.00,13.0,17.5,0.407,121.0,76.0,45.0,454.3,232.1,58.5,36.7,21.8,421.6,112.2
2022-10-30T18:00,0.00,10.1,16.2,0.407,9.0,2.0,7.0,26.1,46.3,0.0,0.0,0.0,0.0,0.0
2022-10-30T19:00,0.00,10.4,15.1,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T20:00,0.00,7.2,14.4,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T21:00,0.00,9.4,14.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T22:00,0.00,13.0,14.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30T23:00,0.00,17.6,13.8,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T00:00,0.00,13.3,13.5,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T01:00,0.00,16.9,13.7,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T02:00,0.00,18.0,13.7,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T03:00,0.00,22.0,13.8,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T04:00,0.00,26.6,13.8,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T05:00,0.00,51.8,13.9,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T06:00,0.00,51.5,14.1,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T07:00,0.00,45.7,14.3,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T08:00,0.00,46.1,14.5,0.430,6.0,0.0,6.0,0.0,97.0,13.1,0.0,13.1,0.0,211.0
2022-10-31T09:00,0.00,37.1,14.6,0.429,8.0,0.0,8.0,0.0,323.9,10.6,0.0,10.6,0.0,430.8
2022-10-31T10:00,0.00,32.0,15.2,0.428,123.0,24.0,99.0,63.8,522.5,142.6,27.8,114.8,63.8,605.9
2022-10-31T11:00,0.00,34.6,15.7,0.430,170.0,42.0,128.0,87.0,670.2,183.8,45.4,138.4,87.0,724.4
2022-10-31T12:00,0.00,36.7,15.7,0.427,61.0,0.0,61.0,0.0,756.7,62.7,0.0,62.7,0.0,778.1
2022-10-31T13:00,0.00,32.4,16.0,0.425,106.0,0.0,106.0,0.0,776.4,104.2,0.0,104.2,0.0,763.4
2022-10-31T14:00,0.00,27.0,16.6,0.424,233.0,57.0,176.0,108.7,727.7,218.1,53.4,164.8,108.7,681.3
2022-10-31T15:00,0.00,27.4,16.9,0.422,293.0,197.0,96.0,445.4,614.0,256.4,172.4,84.0,445.4,537.3
2022-10-31T16:00,0.00,24.8,16.8,0.421,242.0,161.0,81.0,504.5,443.1,186.5,124.0,62.4,504.5,341.4
2022-10-31T17:00,0.00,20.5,16.3,0.419,112.0,67.0,45.0,410.6,226.5,52.8,31.6,21.2,362.1,106.7
2022-10-31T18:00,0.00,13.3,15.4,0.419,8.0,3.0,5.0,40.2,43.5,0.0,0.0,0.0,0.0,0.0
2022-10-31T19:00,0.00,13.0,14.5,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T20:00,0.00,13.0,13.7,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T21:00,0.00,11.2,13.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T22:00,0.00,7.9,12.6,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T23:00,0.00,8.6,12.2,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T00:00,0.00,8.6,12.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T01:00,0.00,5.8,11.5,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T02:00,0.00,7.9,11.4,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T03:00,0.00,11.9,11.4,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T04:00,0.00,13.3,11.3,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T05:00,0.00,13.7,11.2,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T06:00,0.00,13.3,11.1,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T07:00,0.00,12.6,11.0,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T08:00,0.00,14.8,11.1,0.411,21.0,0.0,21.0,0.0,94.3,45.8,0.0,45.8,0.0,205.6
2022-11-01T09:00,0.00,14.8,11.7,0.411,110.0,22.0,88.0,95.9,318.5,146.9,29.4,117.5,95.9,425.2
2022-11-01T10:00,0.00,12.2,12.9,0.410,275.0,141.0,134.0,378.8,516.9,319.3,163.7,155.6,378.8,600.2
2022-11-01T11:00,0.00,14.4,14.4,0.409,449.0,346.0,103.0,723.3,664.3,485.6,374.2,111.4,723.3,718.5
2022-11-01T12:00,0.00,14.0,15.5,0.412,497.0,373.0,124.0,690.0,750.8,511.1,383.6,127.5,690.0,772.1
2022-11-01T13:00,0.00,13.0,16.3,0.410,414.0,212.0,202.0,382.2,770.4,407.0,208.4,198.6,382.2,757.4
2022-11-01T14:00,0.00,15.1,16.5,0.409,340.0,164.0,176.0,315.6,721.7,318.2,153.5,164.7,315.6,675.4
2022-11-01T15:00,0.00,16.2,16.4,0.408,242.0,77.0,165.0,175.9,608.1,211.5,67.3,144.2,175.9,531.5
2022-11-01T16:00,0.00,15.8,16.1,0.407,177.0,74.0,103.0,235.0,437.3,135.9,56.8,79.1,235.0,335.7
2022-11-01T17:00,0.00,13.7,15.5,0.406,82.0,35.0,47.0,220.0,221.0,37.6,16.0,21.5,184.0,101.3
2022-11-01T18:00,0.00,12.2,14.7,0.406,6.0,1.0,5.0,13.7,40.8,0.0,0.0,0.0,0.0,0.0
2022-11-01T19:00,0.00,12.6,13.6,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T20:00,0.00,10.8,12.8,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T21:00,0.00,9.0,12.2,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T22:00,0.00,10.8,11.6,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01T23:00,0.00,10.8,11.2,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T00:00,0.00,10.8,11.2,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T01:00,0.00,9.4,10.8,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T02:00,0.00,8.6,10.5,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T03:00,0.00,8.6,10.2,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T04:00,0.00,7.6,9.9,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T05:00,0.00,7.6,9.6,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T06:00,0.00,10.1,9.4,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T07:00,0.00,11.2,9.2,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T08:00,0.00,10.4,9.4,0.402,32.0,10.0,22.0,92.0,91.5,70.0,21.9,48.2,151.9,200.3
2022-11-02T09:00,0.00,11.9,10.4,0.401,137.0,44.0,93.0,195.3,313.0,183.7,59.0,124.7,195.3,419.7
2022-11-02T10:00,0.00,11.5,11.8,0.400,236.0,80.0,156.0,217.5,511.2,274.4,93.0,181.4,217.5,594.4
2022-11-02T11:00,0.00,10.1,13.4,0.399,380.0,187.0,193.0,394.6,658.5,411.2,202.4,208.9,394.6,712.6
2022-11-02T12:00,0.00,13.0,14.0,0.402,412.0,170.0,242.0,317.1,744.9,423.8,174.9,248.9,317.1,766.2
2022-11-02T13:00,0.00,16.2,14.6,0.400,287.0,25.0,262.0,45.4,764.4,282.1,24.6,257.6,45.4,751.5
2022-11-02T14:00,0.00,18.4,15.4,0.399,377.0,150.0,227.0,291.2,715.8,352.6,140.3,212.3,291.2,669.5
2022-11-02T15:00,0.00,17.3,15.5,0.398,235.0,37.0,198.0,85.4,602.3,205.1,32.3,172.8,85.4,525.8
2022-11-02T16:00,0.00,16.9,15.3,0.397,144.0,11.0,133.0,35.4,431.7,110.1,8.4,101.7,35.4,330.1
2022-11-02T17:00,0.00,13.3,14.8,0.397,83.0,11.0,72.0,70.1,215.5,36.9,4.9,32.0,56.2,95.9
2022-11-02T18:00,0.00,11.5,13.9,0.397,5.0,0.0,5.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0
2022-11-02T19:00,0.00,13.0,13.6,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T20:00,0.00,11.9,13.3,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T21:00,0.00,12.6,13.1,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T22:00,0.00,18.4,13.0,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02T23:00,0.00,18.0,12.9,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T00:00,0.00,23.4,12.7,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T01:00,0.00,26.3,12.7,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T02:00,0.00,29.2,12.6,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T03:00,0.00,29.9,12.6,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T04:00,0.00,34.9,12.7,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T05:00,0.00,36.7,12.8,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T06:00,0.00,37.8,12.9,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T07:00,0.00,34.6,13.1,0.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T08:00,0.00,37.1,13.4,0.430,3.0,0.0,3.0,0.0,88.7,6.6,0.0,6.6,0.0,194.9
2022-11-03T09:00,0.00,35.3,13.7,0.429,11.0,0.0,11.0,0.0,307.5,14.8,0.0,14.8,0.0,414.0
2022-11-03T10:00,0.00,21.2,14.2,0.426,51.0,0.0,51.0,0.0,505.5,59.4,0.0,59.4,0.0,588.6
2022-11-03T11:00,0.00,19.1,14.9,0.426,121.0,1.0,120.0,2.1,652.7,131.0,1.1,129.9,2.1,706.7
2022-11-03T12:00,0.00,21.2,14.9,0.425,192.0,59.0,133.0,111.0,739.0,197.5,60.7,136.8,111.0,760.3
2022-11-03T13:00,0.00,15.1,15.1,0.424,80.0,0.0,80.0,0.0,758.5,78.6,0.0,78.6,0.0,745.6
2022-11-03T14:00,0.00,20.2,15.8,0.422,239.0,90.0,149.0,176.3,709.9,223.4,84.1,139.3,176.3,663.6
2022-11-03T15:00,0.00,21.2,16.4,0.420,373.0,255.0,118.0,594.3,596.5,325.2,222.3,102.9,594.3,520.1
2022-11-03T16:00,0.00,22.0,16.3,0.419,248.0,159.0,89.0,518.9,426.1,189.0,121.1,67.8,518.9,324.6
2022-11-03T17:00,0.00,19.4,15.6,0.418,102.0,46.0,56.0,297.3,210.1,44.0,19.8,24.2,227.6,90.6
2022-11-03T18:00,0.00,19.4,14.5,0.417,6.0,1.0,5.0,14.5,35.4,0.0,0.0,0.0,0.0,0.0
2022-11-03T19:00,0.00,19.1,13.5,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T20:00,0.00,18.0,12.6,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T21:00,0.00,15.1,11.9,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T22:00,0.00,15.5,11.4,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03T23:00,0.00,15.5,11.0,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T00:00,0.00,15.1,10.3,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T01:00,0.00,17.6,10.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T02:00,0.00,14.4,9.8,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T03:00,0.00,13.7,9.5,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T04:00,0.00,13.3,9.2,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T05:00,0.00,14.4,9.0,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T06:00,0.00,12.6,8.7,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T07:00,0.00,11.9,8.5,0.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04T08:00,0.00,11.9,8.5,0.410,30.0,11.0,19.0,105.1,86.0,66.1,24.2,41.9,178.0,189.4
2022-11-04T09:00,0.00,14.4,9.6,0.409,167.0,103.0,64.0,474.4,302.0,225.9,139.3,86.6,474.4,408.4
2022-11-04T10:00,0.00,14.4,11.2,0.408,322.0,238.0,84.0,662.3,499.8,375.5,277.6,98.0,662.3,582.9
2022-11-04T11:00,0.00,19.8,12.8,0.407,451.0,369.0,82.0,793.5,646.8,488.7,399.8,88.8,793.5,700.8
2022-11-04T12:00,0.00,21.2,14.0,0.403,517.0,418.0,99.0,793.1,733.1,532.0,430.1,101.9,793.1,754.3
2022-11-04T13:00,0.00,20.5,14.8,0.402,486.0,325.0,161.0,600.7,752.6,477.7,319.4,158.2,600.7,739.7
2022-11-04T14:00,0.00,19.8,15.5,0.400,494.0,407.0,87.0,804.1,704.1,461.6,380.3,81.3,804.1,657.9
2022-11-04T15:00,0.00,17.6,15.7,0.398,400.0,320.0,80.0,753.4,590.8,348.3,278.6,69.7,753.4,514.4
2022-11-04T16:00,0.00,15.5,15.4,0.398,260.0,192.0,68.0,635.1,420.5,197.4,145.7,51.6,635.1,319.2
