Company Name,Model Name,Model Year,Kilometers,Engine Type,Engine Capacity,Assembly,Body Type,Transmission Type,Registration Status,Price,Mapped_colors
27,183,2019,8046,2,1000,1,1,1,1,1650000,2
27,183,2013,160934,2,660,0,1,0,0,1390000,2
27,58,2018,80467,2,1000,1,1,1,0,1200000,2
27,168,2019,24313,2,1300,1,1,1,0,1900000,2
28,53,2018,48280,2,1600,1,4,0,0,3100000,2
27,14,2007,154497,2,660,0,1,0,0,1020000,0
10,48,1998,201168,2,1300,1,4,1,0,400000,3
10,179,2017,14569,1,1500,0,0,0,1,4850000,0
10,48,2018,29772,2,1300,1,4,1,0,2250000,2
10,49,2017,131966,2,1800,1,4,0,0,3250000,0
28,53,2007,157715,2,1300,1,4,1,0,1325000,0
28,15,2016,57936,2,1500,0,1,0,1,2640000,2
27,108,2007,321868,2,800,1,1,1,0,310000,0
28,53,2007,156106,2,1500,0,4,0,0,2400000,0
27,108,2012,180246,2,800,1,1,1,0,600000,2
10,48,2007,185074,2,1300,1,4,1,0,1170000,0
10,48,1997,376586,2,1300,1,4,1,0,700000,3
27,23,2003,199608,2,1300,0,4,1,0,758000,0
28,132,1996,273588,0,3000,0,3,0,0,2380000,3
27,108,2018,36049,2,800,1,1,1,0,975000,2
28,39,2004,362102,2,2500,0,4,0,0,1725000,1
10,48,2000,198683,2,1300,1,4,1,0,630000,3
27,58,2013,241401,2,1000,1,1,1,0,950000,2
10,48,2005,144840,2,1300,1,4,1,0,1145000,2
7,59,2006,276807,2,800,1,1,1,0,425000,3
27,183,2018,43452,2,1000,1,1,1,0,1570000,0
27,108,1991,149668,2,800,1,1,1,0,185000,2
28,53,2019,31382,2,1300,1,4,0,0,2920000,0
28,181,2009,112654,2,1000,0,1,0,0,1400000,2
10,49,2001,148059,2,1600,1,4,0,0,830000,2
28,99,1990,250327,0,3500,0,3,1,0,2500000,0
28,53,2012,161449,2,1300,1,4,1,0,1650000,3
28,123,2016,51499,2,1000,0,1,0,0,2375000,0
28,123,2017,24140,2,1000,0,1,0,1,2200000,3
27,58,2014,135184,2,1000,1,1,1,0,945000,2
27,14,2007,138403,2,1000,1,1,1,0,470000,2
27,14,2004,302556,2,1000,1,1,1,0,358000,3
27,108,2007,160934,2,800,1,1,1,0,600000,2
7,113,2015,48280,2,660,0,1,0,0,1625000,0
28,53,2017,54926,2,1600,1,4,0,0,2820000,0
10,49,2019,7885,2,1800,1,4,0,0,3900000,0
10,49,2007,185074,2,1800,1,4,0,0,1350000,2
27,58,2007,128747,2,1000,1,1,1,0,550000,1
10,49,2005,313822,2,1600,1,4,1,0,985000,4
27,108,2006,302559,2,800,1,1,1,0,440000,0
28,53,2019,12070,2,1300,1,4,1,0,2675000,0
28,99,1997,321868,0,4164,0,3,0,0,2600000,2
27,58,2011,57936,2,1000,0,1,1,0,950000,0
10,49,2015,94951,2,1800,1,4,0,0,2370000,3
10,48,2006,199558,2,1300,1,4,1,0,1186000,1
28,53,2013,109435,2,1300,1,4,1,0,1500000,2
10,48,2005,185074,2,1300,1,4,1,0,960000,2
28,53,2016,15449,2,1300,1,4,1,0,2500000,2
27,58,2012,96071,2,1000,1,1,1,0,800000,2
20,26,2007,154497,2,1800,0,4,0,0,3100000,2
27,168,2012,136794,2,1300,1,1,0,0,1380000,2
27,108,1991,143231,2,800,1,1,1,0,210000,0
28,53,2011,143231,2,1600,1,4,0,0,1800000,2
12,151,2006,201168,2,1100,1,1,1,0,610000,2
27,108,2010,178815,2,800,1,1,1,0,545000,2
28,53,2019,40233,2,1600,1,4,0,0,3180000,3
10,49,1994,201168,2,1500,1,4,1,0,575000,2
28,135,2011,96560,2,1800,0,4,0,0,2125000,0
27,108,2015,128747,2,800,1,1,1,0,725000,2
27,23,1999,160934,2,1300,1,4,1,0,475000,4
10,71,2012,307384,1,1300,0,1,0,0,1850000,2
28,53,2019,17702,2,1600,1,4,0,0,3200000,2
27,58,2011,241401,2,1000,1,1,1,0,1050000,2
28,53,2019,5471,2,1300,1,4,1,1,2950000,0
28,53,2007,280025,2,1500,0,4,0,0,1920000,0
27,58,2007,143548,2,1000,1,1,1,0,630000,1
10,49,2005,160934,2,1500,1,4,1,0,1190000,0
10,48,2015,122310,2,1300,1,4,1,0,2050000,0
10,49,2009,160934,2,1800,1,4,0,0,1245000,2
28,53,2017,86904,2,1800,1,4,0,0,3500000,0
28,99,2015,32186,2,4608,0,3,0,1,32500000,0
7,110,2007,241401,2,660,0,1,0,0,1100000,1
28,123,2013,181855,2,1000,0,1,0,0,1625000,0
28,53,1998,241401,2,1300,1,4,1,0,730000,2
27,108,2019,28768,2,800,1,1,1,0,1070000,2
27,58,2002,271979,2,1000,1,1,1,0,425000,2
28,132,1997,152195,2,3400,0,3,0,0,2580000,1
28,53,2006,321868,2,1300,1,4,1,0,860000,2
27,58,2005,181855,2,1000,1,1,1,0,565000,3
27,94,1998,286078,2,1000,1,1,1,0,550000,0
27,183,2015,241401,2,660,0,1,0,0,1500000,3
27,58,2011,199397,2,1000,1,1,1,0,950000,0
28,53,2015,120700,2,1300,1,4,1,0,1975000,2
27,108,2010,201168,2,800,1,1,1,0,545000,2
27,183,2019,27358,2,1000,1,1,1,0,1625000,0
27,58,2007,198683,2,1000,1,1,1,0,700000,1
28,73,2018,38624,2,2700,1,3,0,0,8000000,2
27,108,1994,482803,2,800,1,1,1,0,315000,0
28,167,1998,144840,2,3400,0,3,0,0,3100000,2
28,53,2011,160934,2,1600,1,4,1,0,1900000,2
27,108,2006,266866,2,800,1,1,1,0,450000,0
27,108,2008,152887,2,800,1,1,1,0,535000,1
27,14,2001,178815,2,1000,1,1,1,0,420000,0
7,110,2012,160934,2,660,0,1,0,0,1350000,0
27,108,2006,160934,2,800,1,1,1,0,450000,3
28,53,2015,37014,2,1500,0,4,0,0,3600000,0
10,49,2013,112654,2,1800,1,4,0,0,2225000,0
27,183,2019,29772,2,1000,1,1,1,0,1520000,2
27,108,2013,119091,2,800,1,1,1,0,550000,2
27,14,2012,218870,2,1000,1,1,1,0,720000,2
27,58,2015,77248,2,1000,1,1,1,0,1170000,2
10,48,2018,59545,2,1300,1,4,0,0,2250000,0
7,59,2007,91732,2,800,1,1,1,0,675000,2
27,94,1990,270369,2,1000,1,1,1,0,260000,0
27,29,2012,128747,2,800,0,2,1,0,690000,0
27,14,2015,51499,2,660,0,1,0,1,1680000,2
28,135,2012,321868,2,1800,0,4,0,0,2475000,2
28,53,1997,160934,2,1600,1,4,1,0,825000,2
27,183,2019,29772,2,1000,1,1,1,0,1520000,2
29,31,2019,49084,2,800,1,1,1,1,810000,0
28,53,2015,223698,2,1300,1,4,0,0,2300000,0
7,110,2014,41842,2,660,0,1,0,0,1500000,0
12,67,1993,230136,2,1500,1,4,1,0,185000,0
27,168,2011,257495,2,1300,1,1,1,0,1150000,0
27,14,2015,104607,2,660,0,1,0,0,1470000,3
10,49,2017,111044,2,1500,1,4,0,0,3600000,2
28,123,2012,214042,2,1000,0,1,0,0,1575000,2
27,14,2003,225308,2,1000,1,1,1,0,400000,2
12,151,2006,175418,2,1000,1,1,1,0,625000,2
27,108,2009,80467,2,800,1,1,1,0,420000,0
10,49,2017,48280,2,1800,1,4,0,0,3500000,2
28,181,2006,146450,2,1000,0,1,0,0,1175000,2
28,135,2011,170590,2,1800,0,4,0,0,2300000,2
27,183,2019,46670,2,1000,1,1,1,0,1430000,0
27,14,2014,141622,2,660,0,1,0,0,1325000,3
27,14,2009,178910,2,1000,1,1,1,0,570000,0
27,108,2007,160934,2,800,1,1,1,0,495000,0
7,113,2015,107826,2,660,0,1,1,0,1500000,0
10,179,2014,112654,1,1500,0,0,0,1,3450000,2
27,183,2015,61155,2,1000,1,1,1,0,1300000,2
28,181,2006,276807,2,1000,0,1,0,0,1200000,1
7,59,2011,193121,2,800,1,1,1,0,770000,2
10,114,2013,138081,2,660,0,1,0,0,1250000,2
7,59,2007,254276,2,800,1,1,1,0,680000,0
10,49,2017,85295,2,1800,1,4,0,0,2950000,0
7,59,2006,241401,2,800,1,1,1,0,550000,2
27,14,2007,241401,2,1000,1,1,1,0,430000,0
27,108,2008,266861,2,800,1,1,1,0,475000,1
28,53,2016,128747,2,1800,1,4,0,0,3400000,0
12,151,2003,138403,2,1000,1,1,1,0,595000,2
27,101,2008,265541,2,1300,1,4,1,0,775000,0
28,99,1995,273588,0,4200,0,3,0,0,2800000,2
27,94,1990,482803,2,1000,1,1,1,0,260000,0
28,15,2013,154497,2,1500,0,1,0,0,2030000,1
7,113,2012,105296,2,660,0,1,0,0,1195000,2
10,49,2017,62764,2,1800,1,4,0,0,3400000,2
28,53,2013,138403,2,1300,1,4,1,0,1850000,2
28,53,2017,65983,2,1600,1,4,0,0,3150000,2
27,183,2009,160934,2,660,0,1,0,0,1040000,2
10,49,2019,30577,2,1800,1,4,0,0,4000000,2
27,108,2012,102998,2,800,1,1,1,0,570000,2
7,110,2017,30577,2,660,0,1,0,1,1745000,2
27,23,2003,193121,2,1300,1,4,1,0,680000,3
27,14,2017,64051,2,660,0,1,1,0,1390000,3
27,108,2013,65983,2,800,1,1,1,0,720000,1
28,181,2010,114263,2,1000,0,1,0,0,1600000,1
1,3,2015,86904,2,1800,0,4,0,0,5250000,2
28,53,2010,270369,2,1300,1,4,1,0,1475000,2
10,49,2019,12070,2,1800,1,4,0,1,4050000,0
28,53,2009,482803,2,1300,1,4,1,0,1250000,2
27,108,2014,128747,2,800,1,1,1,0,740000,0
27,108,2017,88835,2,800,1,1,1,0,840000,0
10,48,2005,265541,2,1300,1,4,0,0,1180000,1
10,71,2014,156106,1,1500,0,1,0,0,2200000,2
10,48,2002,136794,2,1300,1,4,1,0,650000,0
7,59,2012,125528,2,800,1,1,1,0,750000,2
28,53,2008,160934,2,1300,1,4,1,0,1550000,2
27,106,1996,402336,2,1300,1,4,1,0,375000,1
27,58,2018,46670,2,1000,1,1,1,0,1525000,0
27,108,2010,98572,2,800,1,1,1,0,615000,0
10,179,2015,43452,2,1500,0,0,0,1,3925000,0
10,48,2018,62764,2,1300,1,4,0,0,2450000,2
27,58,2015,40233,2,1000,1,1,1,0,1220000,2
28,53,2004,160934,2,1500,0,4,0,0,1700000,0
28,53,2000,239792,2,1300,1,4,1,0,875000,3
28,53,2010,193121,2,1300,1,4,1,0,1450000,0
27,108,2013,136794,2,800,1,1,1,0,625000,0
27,108,2017,74029,2,800,1,1,1,0,895000,0
27,14,2000,241401,2,1000,1,1,1,0,735000,0
28,15,2016,64051,1,1500,0,1,0,1,3150000,2
27,108,2016,88513,2,800,1,1,1,0,795000,0
28,53,2014,193121,2,1300,1,4,1,0,1600000,2
28,135,2011,152887,2,1800,0,4,0,0,2210000,2
27,14,2007,48280,2,660,0,1,0,0,915000,0
27,183,2014,94951,2,1000,1,1,1,0,1270000,3
28,53,2017,70811,2,1600,1,4,0,0,2785000,0
12,151,2006,265541,2,1000,1,1,1,0,610000,2
28,53,2006,321868,2,1800,1,4,1,0,1100000,2
27,108,2016,7242,2,800,1,1,1,0,915000,0
27,108,2013,201168,2,800,1,1,1,0,640000,2
27,14,2010,136794,2,1000,1,1,1,0,830000,2
21,98,2004,450616,2,1600,0,4,1,0,960000,2
10,49,1996,643737,2,1500,1,4,1,0,625000,3
27,14,2001,160934,2,1000,1,1,1,0,430000,2
28,15,2013,175418,1,1500,0,1,0,0,2250000,2
28,53,2015,168981,2,1600,1,4,0,0,2250000,0
27,58,2011,64373,2,1000,1,1,1,0,750000,3
27,14,2012,172199,2,1000,1,1,1,0,725000,2
28,53,2007,241401,2,1300,1,4,1,0,1080000,0
27,58,2007,289681,2,1000,1,1,1,0,620000,3
10,49,2010,231745,2,1800,1,4,0,0,1700000,2
12,151,2008,271061,2,1000,1,1,1,0,670000,2
27,58,2007,160934,2,1000,1,1,1,0,650000,1
27,101,2006,160934,2,1300,1,4,1,0,670000,3
27,108,2018,32186,2,800,1,1,1,0,975000,0
10,179,2015,114263,1,1500,0,0,0,0,3650000,0
10,48,2007,152887,2,1300,1,4,0,0,1060000,2
10,49,2001,241401,2,1600,1,4,0,0,950000,2
28,53,2008,160934,2,1300,1,4,1,0,1250000,2
28,181,2007,273588,2,1300,0,1,0,0,1250000,1
27,14,2010,260713,2,1000,1,1,1,0,710000,1
27,58,2015,40233,2,1000,1,1,1,0,1250000,0
27,58,2008,105412,2,1000,1,1,1,0,835000,2
21,120,2008,80467,2,660,0,3,0,0,980000,3
28,53,2011,354055,2,1300,0,4,1,0,1850000,2
27,58,2007,271979,2,1000,1,1,1,0,590000,1
27,183,2017,19312,2,1000,1,1,1,0,1300000,2
27,108,2008,80467,2,800,1,1,1,0,390000,0
27,14,2012,144840,2,1000,1,1,1,0,940000,0
27,108,2019,13679,2,800,1,1,1,0,1050000,0
28,167,1993,452542,0,3000,0,3,0,0,1550000,2
28,53,1997,241401,2,1600,1,4,1,0,665000,2
27,108,2017,28968,2,800,1,1,1,0,925000,2
27,29,2005,160932,2,800,1,2,1,0,590000,0
8,176,2017,86904,2,1300,0,1,1,0,1200000,2
28,15,2014,138403,2,1500,0,1,0,0,2245000,1
28,53,2004,281635,2,1600,1,4,0,0,1075000,1
10,48,2014,120700,2,1300,1,4,1,0,1700000,2
28,135,2012,189902,2,1800,0,4,0,0,2475000,2
7,110,2013,146450,2,660,0,1,0,0,1350000,2
27,14,2006,198683,2,1000,1,1,1,0,625000,0
10,74,2013,212433,2,1500,0,2,0,0,2370000,2
27,58,2013,67592,2,1000,1,1,1,0,1050000,0
28,53,2017,89366,2,1800,1,4,0,0,3150000,2
10,48,2018,27358,2,1300,1,4,0,0,2450000,0
10,49,2013,209214,2,1800,1,4,0,0,2370000,0
10,49,1998,225308,2,1600,1,4,1,0,670000,0
27,108,2006,120700,2,800,1,1,1,0,410000,0
27,108,2013,141622,2,800,1,1,1,0,685000,2
27,108,2017,114025,2,800,1,1,1,0,780000,0
7,113,2014,151278,2,660,0,1,0,0,1275000,1
27,183,2016,321868,2,1000,1,1,1,0,1200000,2
22,60,2016,112654,2,660,0,1,0,0,320000,2
10,49,2015,222089,2,1800,1,4,1,0,2400000,2
10,49,2007,138403,2,1800,1,4,0,0,1275000,2
27,183,2019,53108,2,1000,1,1,1,0,1620000,0
28,53,2012,267151,2,1300,1,4,1,0,1600000,3
28,53,2005,198683,0,2000,1,4,1,0,860000,2
27,108,2019,25749,2,800,1,1,1,0,990000,2
22,112,2014,129087,2,660,0,1,0,0,1375000,1
28,181,2014,90123,2,1000,0,1,0,0,2040000,0
27,183,2015,201168,2,1000,1,1,1,0,1270000,2
10,48,2018,96560,2,1300,1,4,1,0,2300000,2
10,49,2004,418429,2,1600,1,4,0,0,1280000,2
27,108,2004,206800,2,800,1,1,1,0,475000,0
28,53,2011,233354,2,1300,1,4,1,0,1800000,3
27,108,2014,168981,2,800,1,1,1,0,675000,0
27,14,2011,152887,2,1000,1,1,1,0,660000,0
28,53,2017,128747,2,1800,1,4,1,0,2690000,0
28,53,2018,90123,2,1300,1,4,1,0,2500000,0
28,135,2017,59545,1,1800,0,4,0,1,6550000,0
10,114,2015,101388,2,660,0,1,0,0,2000000,2
28,53,2010,140012,2,1300,1,4,1,0,1650000,2
28,53,2016,72420,2,1300,1,4,1,0,2150000,0
28,135,2011,386242,2,1800,0,4,0,0,1700000,2
27,168,2018,78053,2,1300,1,1,1,0,1700000,0
27,168,2014,189902,2,1300,1,1,1,0,1275000,3
10,49,2005,321868,2,1500,1,4,0,0,1080000,2
27,29,2011,241401,2,800,1,2,1,0,700000,3
27,108,2013,209214,2,800,1,1,1,0,650000,2
27,58,2005,144840,2,1000,1,1,1,0,625000,2
10,49,2006,337962,2,1600,1,4,1,0,1400000,2
28,53,2018,64373,2,1300,1,4,1,0,3000000,0
27,108,2015,104607,2,800,1,1,1,0,700000,0
10,49,2006,201168,2,1600,1,4,0,0,1025000,2
28,53,2012,157715,2,1300,1,4,1,0,1650000,0
27,58,2010,692017,2,1000,1,1,1,0,900000,2
28,53,2018,45061,2,1300,1,4,1,0,2925000,0
27,108,1991,321868,2,800,1,1,1,0,320000,0
27,106,1997,198683,2,1300,1,4,1,0,575000,2
27,58,2010,69201,2,1000,1,1,1,0,900000,2
28,132,2004,164153,2,3378,0,3,0,0,6300000,2
27,14,2006,270743,2,1000,1,1,1,0,450000,2
28,15,2014,160934,2,1500,0,1,0,0,2580000,1
27,108,2014,107826,2,800,1,1,1,0,620000,2
10,48,2013,188293,2,1300,1,4,1,0,1600000,3
28,53,2011,241401,2,1300,1,4,1,0,1370000,2
27,58,2007,133575,2,1000,1,1,1,0,710000,1
28,53,2013,267151,2,1300,1,4,1,0,1620000,2
27,58,2011,136794,2,1000,1,1,1,0,890000,0
10,71,2006,160934,2,1300,0,1,0,0,1100000,0
10,48,2004,126512,2,1300,1,4,1,0,985000,1
27,58,2017,38624,2,1000,1,1,1,0,1620000,2
28,99,2010,243175,2,4600,0,3,0,0,17500000,0
27,108,2018,54717,2,800,1,1,1,0,950000,0
28,53,2019,30577,2,1600,1,4,0,0,3150000,0
28,82,2002,297728,0,3000,1,3,1,0,2350000,2
27,58,2017,170590,2,1000,1,1,1,0,1650000,0
21,120,1990,289681,0,2500,0,3,1,0,1100000,1
27,101,2006,373367,2,1300,1,4,1,0,670000,2
28,53,2012,128747,2,1300,1,4,1,0,1750000,0
27,108,2005,109435,2,800,1,1,1,0,375000,0
27,183,2018,83685,2,1000,1,1,1,0,1460000,2
28,132,2002,166647,2,2700,0,3,0,0,4400000,0
27,58,2002,120700,2,1000,1,1,1,0,460000,0
10,49,2017,88513,2,1800,1,4,0,0,3250000,0
28,53,2016,72420,2,1300,1,4,1,0,2400000,0
27,108,2014,148059,2,800,1,1,1,0,700000,0
10,48,2004,434522,2,1300,1,4,1,0,780000,2
27,58,2006,80467,2,1000,1,1,1,0,600000,2
27,94,1998,160934,2,1000,1,1,1,0,470000,2
10,49,2012,217261,2,1800,1,4,0,0,2000000,2
27,108,2017,43452,2,800,1,1,1,0,875000,2
2,1,2006,259104,2,2500,0,4,0,0,3100000,0
28,73,2017,40233,2,2700,1,3,0,0,7600000,0
7,59,2011,226378,2,800,1,1,1,0,625000,2
22,166,1993,402336,2,1600,0,4,1,0,325000,0
22,112,2015,125528,2,660,0,1,0,0,1550000,3
10,71,2014,136794,2,1500,0,1,0,0,2350000,2
27,14,2012,160934,2,660,1,1,1,0,750000,0
28,181,2014,112654,2,1000,0,1,0,0,2080000,3
10,49,2001,370149,2,1500,1,4,0,0,900000,0
20,26,2008,128747,2,1800,0,4,0,0,3200000,2
27,58,2005,386242,2,1000,1,1,1,0,430000,2
27,58,2005,96560,2,1000,1,1,1,0,700000,1
10,179,2015,90123,2,1500,0,0,0,1,3650000,0
28,135,2017,119091,2,1800,0,4,0,1,6500000,2
10,179,2017,57936,1,1500,0,0,0,0,5200000,1
28,53,2018,120700,2,1300,1,4,1,0,2600000,2
10,48,2019,8114,2,1300,1,4,1,0,2415000,0
28,53,2004,482803,2,1300,1,4,1,0,1200000,0
27,58,2018,16898,2,1000,1,1,1,0,1650000,2
20,26,2008,128747,2,1800,0,4,0,0,3300000,2
10,49,2013,128747,2,1800,1,4,0,0,2125000,0
28,132,1991,304166,2,3400,0,3,1,0,1500000,1
10,48,1998,321868,2,1300,1,4,1,0,600000,0
28,53,2019,32186,2,1300,1,4,1,0,2525000,2
10,49,2010,109435,2,1800,1,4,0,0,1675000,2
28,53,2005,321868,2,1600,1,4,0,0,1300000,1
28,133,2007,193121,2,1800,0,4,0,0,3250000,3
28,53,2007,196339,2,1500,0,4,0,0,2020000,0
27,14,2011,114263,2,1000,1,1,1,0,635000,0
27,108,2002,160934,2,800,1,1,1,0,360000,0
28,53,2017,104607,2,1300,1,4,0,0,2555000,2
27,14,2009,266961,2,1000,1,1,1,0,595000,2
10,49,2014,112654,2,1800,1,4,0,0,2350000,2
27,14,2006,160934,2,1000,1,1,1,0,580000,3
27,58,2006,128747,2,1000,1,1,1,0,650000,2
7,81,2012,123919,2,660,0,2,0,0,1225000,2
10,48,2001,402336,2,1300,1,4,1,0,650000,2
28,123,2005,136794,2,1000,0,1,0,0,1100000,3
22,166,1990,160934,2,1300,1,4,1,0,350000,0
10,48,2018,43935,2,1300,1,4,1,0,2330000,0
28,53,2016,85295,2,1800,1,4,0,0,2950000,0
10,48,2016,81407,2,1500,1,4,0,0,2300000,2
27,108,2019,26393,2,800,1,1,1,0,820000,2
27,58,2016,125528,2,1000,1,1,1,0,1230000,2
27,14,2007,193121,2,1000,1,1,1,0,680000,0
27,180,2007,59545,2,2000,0,3,1,0,3600000,2
27,108,2011,104945,2,800,1,1,1,0,430000,0
27,58,2007,178815,2,1000,1,1,1,0,650000,0
10,49,2016,143231,2,1800,1,4,0,0,3250000,0
27,108,2017,112654,2,800,1,1,1,0,730000,3
27,58,2013,102193,2,1000,1,1,1,0,1070000,2
27,108,2006,160934,2,800,1,1,1,0,480000,2
28,53,2017,30577,2,1300,1,4,0,0,2740000,2
27,108,2013,154497,2,800,1,1,1,0,690000,0
6,142,1996,231885,2,1500,0,4,1,0,250000,1
28,53,2016,160934,2,1300,1,4,1,0,2000000,0
10,49,2008,281635,2,1800,1,4,0,0,1275000,2
10,48,2015,160934,2,1300,1,4,0,0,1900000,2
27,108,2003,241401,2,800,1,1,1,0,360000,2
28,132,1998,321868,0,3000,0,3,0,0,2485000,1
7,59,2008,136794,2,660,1,1,0,0,750000,3
10,48,2014,72420,2,1300,1,4,1,0,1835000,0
28,53,2006,241401,2,1300,1,4,1,0,950000,0
7,59,2004,225308,2,800,1,1,1,0,450000,0
27,108,2013,128247,2,800,1,1,1,0,620000,2
8,188,2018,119735,2,1000,1,2,1,0,1000000,2
27,108,2018,80467,2,800,1,1,1,0,950000,2
28,15,2015,152887,2,1500,0,1,0,0,2550000,2
27,58,2011,188293,1,1000,1,1,1,0,915000,2
7,59,2005,232836,2,800,1,1,1,0,475000,1
28,53,2016,130356,2,1600,1,4,0,0,2700000,0
27,58,2011,184269,2,1000,1,1,1,0,950000,2
28,53,2010,214042,2,1300,1,4,1,0,1425000,2
28,53,2015,83685,2,1300,1,4,1,0,2375000,2
10,49,2004,321868,2,1600,1,4,0,0,1100000,2
22,166,1990,305775,2,1000,0,4,1,0,285000,0
7,59,2011,96560,2,800,1,1,1,0,750000,0
28,53,1999,274697,0,2000,1,4,1,0,685000,2
28,135,2006,173809,2,1500,0,4,0,0,1750000,0
27,108,2010,183465,2,800,1,1,1,0,680000,2
10,49,2005,603504,2,1600,1,4,0,0,1100000,2
28,135,2012,193121,2,1800,0,4,0,0,2500000,2
28,53,2017,177027,2,1600,1,4,0,0,2800000,0
10,48,2011,313822,2,1300,1,4,1,0,1550000,2
28,53,2010,209214,2,1800,1,4,0,0,1550000,2
10,48,2016,106216,2,1300,1,4,1,0,1900000,0
10,49,2019,12552,2,1800,1,4,0,1,4030000,0
28,53,2016,133575,2,1600,1,4,0,0,2560000,0
27,168,2018,33796,2,1300,1,1,1,0,1815000,0
10,49,2016,69201,2,1800,1,4,0,0,3250000,2
10,49,1996,263217,2,1600,1,4,0,0,575000,3
10,49,2018,65983,2,1800,1,4,0,0,3500000,0
28,82,1997,152887,0,3000,1,3,0,0,1925000,2
10,49,2009,197949,2,1800,1,4,0,0,1330000,2
28,53,2017,114263,2,1300,1,4,1,0,2500000,2
10,179,2017,34600,2,1500,0,0,0,1,5100000,0
28,53,2015,116516,2,1800,1,4,0,0,2700000,3
10,48,2011,156106,2,1300,1,4,1,0,1560000,0
7,81,2012,209214,2,660,0,2,0,0,1050000,2
28,167,1994,321868,0,3000,0,3,0,0,1250000,2
27,108,2007,159325,2,800,1,1,1,0,540000,1
27,58,2019,16093,2,1000,1,1,1,0,1820000,2
7,59,2007,193121,2,800,1,1,1,0,560000,0
27,183,2016,109435,2,1000,1,1,1,0,1450000,2
17,36,2011,141622,2,1800,0,1,0,0,3000000,0
28,53,2004,215652,2,1800,0,4,0,0,2200000,2
10,48,2016,131966,2,1300,1,4,0,0,2120000,0
27,183,2017,7242,2,660,0,1,0,1,2035000,1
27,29,2017,54717,2,800,1,5,1,0,920000,0
10,49,1996,222194,2,1600,1,4,1,0,690000,2
10,74,2012,101388,1,1500,0,1,0,0,2750000,2
2,2,2004,265541,2,4400,0,4,0,1,3100000,0
22,91,2010,217261,2,1500,0,3,0,0,2075000,3
28,53,2017,149668,2,1300,1,4,0,0,2375000,2
27,108,2018,56327,2,800,1,1,1,0,870000,2
28,53,2015,117482,2,1300,1,4,1,0,1800000,0
27,14,2011,222179,2,1000,1,1,1,0,850000,2
27,108,1997,193121,2,800,1,1,1,0,400000,0
27,29,2019,32186,2,800,1,5,1,0,1150000,0
10,48,2009,131966,2,1300,1,4,0,0,1585000,0
28,53,2019,88513,2,1300,1,4,0,0,1700000,0
27,58,2007,91732,2,1000,1,1,1,0,760000,2
27,108,1992,444178,2,800,1,1,1,0,290000,0
28,53,2019,19312,2,1300,1,4,1,0,2900000,3
28,53,2007,241401,2,1500,0,4,0,0,1860000,0
10,49,1996,255727,2,1500,1,4,1,0,520000,2
28,53,2002,321868,2,1600,1,4,1,0,1150000,0
28,15,2017,88513,2,1500,0,1,0,1,3140000,0
7,59,2004,299337,2,800,1,1,0,0,525000,2
28,53,2018,25749,2,1300,1,4,1,0,2660000,0
10,179,2015,107826,1,1500,0,0,0,1,4000000,2
7,110,2015,120700,2,660,0,1,0,0,1375000,2
7,113,2014,128747,2,660,0,1,0,0,1425000,2
1,4,2017,88513,2,1400,0,4,0,0,8500000,2
27,108,2007,157715,2,800,1,1,1,0,530000,1
10,48,2007,177027,2,1300,1,4,1,0,1225000,2
10,49,2005,236573,2,1500,1,4,1,0,1200000,2
28,85,2010,123919,2,1800,1,2,0,0,2700000,3
27,103,2012,136794,2,660,0,2,0,0,1210000,2
10,49,1997,160934,2,1600,1,4,0,0,590000,3
27,108,2004,112654,2,800,1,1,1,0,400000,0
7,59,2010,160934,2,800,1,1,1,0,600000,2
10,48,2005,225308,2,1300,1,4,1,0,935000,2
28,53,2014,128747,2,1300,1,4,1,0,1880000,0
7,59,2004,254389,2,800,1,1,1,0,510000,3
27,183,2019,20921,2,1000,1,1,1,0,1650000,0
12,151,2005,322303,2,1000,0,1,1,0,655000,2
28,181,2013,115872,2,1000,0,1,0,0,1750000,2
27,108,2017,75075,2,800,1,1,1,0,800000,2
28,53,2009,70811,2,1300,1,4,1,0,1700000,2
28,53,2001,482803,2,1500,1,4,1,0,770000,3
27,58,2008,266861,2,1000,1,1,1,0,815000,2
10,48,2017,93341,2,1500,1,4,1,0,2235000,0
27,14,2006,120700,2,1000,1,1,1,0,550000,0
28,53,2004,96560,2,1300,1,4,1,0,1150000,0
28,53,2012,141622,2,1300,1,4,1,0,1410000,1
28,133,2008,201168,2,1500,0,4,0,0,3000000,0
28,53,2016,102193,2,1600,1,4,0,0,2670000,0
10,49,2007,241401,2,1800,1,4,1,0,1410000,2
27,58,2005,128747,2,1000,1,1,1,0,550000,2
28,135,2011,198678,2,1800,0,4,0,0,2400000,0
10,9,2003,244620,2,2000,0,4,0,0,1625000,0
27,29,2011,93341,2,800,1,2,1,0,660000,2
27,29,2007,160934,2,800,1,2,1,0,480000,0
28,133,2003,321868,2,1800,0,4,0,0,1900000,1
28,53,2017,120700,2,1800,1,4,0,0,2950000,2
20,26,2009,156106,2,2000,1,4,0,0,6500000,0
27,108,2013,88513,2,800,1,1,1,0,670000,2
28,53,2011,289681,2,1300,1,4,1,0,1500000,2
15,158,2001,120700,2,1600,1,4,1,0,725000,2
27,108,2019,16093,2,800,1,1,1,0,570000,2
27,108,2010,193121,2,800,1,1,1,0,560000,2
27,23,2005,289681,2,1300,1,4,1,0,530000,2
